id,citing,cited
oci:06420191310-061702401159,omid:br/06420191310,omid:br/061702401159
oci:06450128364-06303202666,omid:br/06450128364,omid:br/06303202666
oci:06903995907-06902294461,omid:br/06903995907,omid:br/06902294461
oci:06430160885-06140561512,omid:br/06430160885,omid:br/06140561512
oci:06280128354-061601955938,omid:br/06280128354,omid:br/061601955938
oci:06450162010-06302164650,omid:br/06450162010,omid:br/06302164650
oci:06450162010-061702492385,omid:br/06450162010,omid:br/061702492385
oci:06430181074-06203279654,omid:br/06430181074,omid:br/06203279654
oci:06520154344-06302570684,omid:br/06520154344,omid:br/06302570684
oci:06280147023-061702401159,omid:br/06280147023,omid:br/061702401159
oci:06270146906-06170183458,omid:br/06270146906,omid:br/06170183458
oci:06320111764-06902294461,omid:br/06320111764,omid:br/06902294461
oci:06350115191-06170183458,omid:br/06350115191,omid:br/06170183458
oci:06270120659-06260553547,omid:br/06270120659,omid:br/06260553547
oci:06450167820-06210956380,omid:br/06450167820,omid:br/06210956380
oci:06340144491-06170568343,omid:br/06340144491,omid:br/06170568343
oci:061303818227-06803908527,omid:br/061303818227,omid:br/06803908527
oci:06204366790-06140561512,omid:br/06204366790,omid:br/06140561512
oci:06204366790-06170568343,omid:br/06204366790,omid:br/06170568343
oci:06410134985-06210956380,omid:br/06410134985,omid:br/06210956380
oci:061302339233-06240170058,omid:br/061302339233,omid:br/06240170058
oci:06804353041-06240170058,omid:br/06804353041,omid:br/06240170058
oci:06804353064-06210956380,omid:br/06804353064,omid:br/06210956380
oci:06804353132-06170183458,omid:br/06804353132,omid:br/06170183458
oci:06804353138-06140561512,omid:br/06804353138,omid:br/06140561512
oci:06804353164-06170183458,omid:br/06804353164,omid:br/06170183458
oci:06901668136-06601787386,omid:br/06901668136,omid:br/06601787386
oci:06804346099-06403058418,omid:br/06804346099,omid:br/06403058418
oci:06404225002-06703357478,omid:br/06404225002,omid:br/06703357478
oci:06440155074-06601787386,omid:br/06440155074,omid:br/06601787386
oci:06480178354-06901486442,omid:br/06480178354,omid:br/06901486442
oci:062203980108-06140561512,omid:br/062203980108,omid:br/06140561512
oci:06704386075-06303202666,omid:br/06704386075,omid:br/06303202666
oci:06903973840-06403526068,omid:br/06903973840,omid:br/06403526068
oci:06370115652-06160513734,omid:br/06370115652,omid:br/06160513734
oci:06404471399-06170183458,omid:br/06404471399,omid:br/06170183458
oci:06903989323-06140561512,omid:br/06903989323,omid:br/06140561512
oci:06404364100-06303202666,omid:br/06404364100,omid:br/06303202666
oci:06104386115-06210956380,omid:br/06104386115,omid:br/06210956380
oci:06510128910-06140561512,omid:br/06510128910,omid:br/06140561512
oci:06280174942-06170183458,omid:br/06280174942,omid:br/06170183458
oci:06510128914-06502510769,omid:br/06510128914,omid:br/06502510769
oci:06510154505-06240170058,omid:br/06510154505,omid:br/06240170058
oci:06510172100-06240170058,omid:br/06510172100,omid:br/06240170058
oci:06804354586-06140561512,omid:br/06804354586,omid:br/06140561512
oci:06804354586-06170568343,omid:br/06804354586,omid:br/06170568343
oci:06410148028-06401847652,omid:br/06410148028,omid:br/06401847652
oci:06410148028-061601609305,omid:br/06410148028,omid:br/061601609305
oci:06310169994-06303202666,omid:br/06310169994,omid:br/06303202666
oci:06510164133-062202441807,omid:br/06510164133,omid:br/062202441807
oci:06330158596-06170568343,omid:br/06330158596,omid:br/06170568343
oci:06310127575-06230223708,omid:br/06310127575,omid:br/06230223708
oci:06460137245-06170183458,omid:br/06460137245,omid:br/06170183458
oci:06530183564-06210956380,omid:br/06530183564,omid:br/06210956380
oci:06440117552-061703078703,omid:br/06440117552,omid:br/061703078703
oci:06390182475-062202441308,omid:br/06390182475,omid:br/062202441308
oci:06310148448-06601787386,omid:br/06310148448,omid:br/06601787386
oci:061803894618-061303047337,omid:br/061803894618,omid:br/061303047337
oci:06380110148-061903087574,omid:br/06380110148,omid:br/061903087574
oci:06510188045-06170183458,omid:br/06510188045,omid:br/06170183458
oci:06370168095-06210956380,omid:br/06370168095,omid:br/06210956380
oci:06380110150-061903087574,omid:br/06380110150,omid:br/061903087574
oci:06520186652-06902293924,omid:br/06520186652,omid:br/06902293924
oci:06370181349-06503288031,omid:br/06370181349,omid:br/06503288031
oci:06303512363-06240746889,omid:br/06303512363,omid:br/06240746889
oci:06101058787-06601787386,omid:br/06101058787,omid:br/06601787386
oci:06501293727-06604253612,omid:br/06501293727,omid:br/06604253612
oci:062101695705-06601787386,omid:br/062101695705,omid:br/06601787386
oci:06501764734-06903864428,omid:br/06501764734,omid:br/06903864428
oci:062502136538-06701412969,omid:br/062502136538,omid:br/06701412969
oci:06340109931-06230223708,omid:br/06340109931,omid:br/06230223708
oci:06510127645-06140561512,omid:br/06510127645,omid:br/06140561512
oci:06510127645-06170568343,omid:br/06510127645,omid:br/06170568343
oci:06490175308-06240746889,omid:br/06490175308,omid:br/06240746889
oci:06430165103-06802669944,omid:br/06430165103,omid:br/06802669944
oci:06340109955-06140561512,omid:br/06340109955,omid:br/06140561512
oci:06270183909-06140561512,omid:br/06270183909,omid:br/06140561512
oci:06390165598-06210956380,omid:br/06390165598,omid:br/06210956380
oci:06340109958-06170568343,omid:br/06340109958,omid:br/06170568343
oci:062503891903-06170568343,omid:br/062503891903,omid:br/06170568343
oci:061403854659-06902294461,omid:br/061403854659,omid:br/06902294461
oci:06340109992-06240170058,omid:br/06340109992,omid:br/06240170058
oci:062503909806-06170568343,omid:br/062503909806,omid:br/06170568343
oci:06430189417-06150850560,omid:br/06430189417,omid:br/06150850560
oci:062504008804-06170568343,omid:br/062504008804,omid:br/06170568343
oci:062504008804-06140561512,omid:br/062504008804,omid:br/06140561512
oci:062504008805-06170568343,omid:br/062504008805,omid:br/06170568343
oci:06404345938-06120460089,omid:br/06404345938,omid:br/06120460089
oci:06104351883-06140561512,omid:br/06104351883,omid:br/06140561512
oci:06380153852-06201430582,omid:br/06380153852,omid:br/06201430582
oci:06450132694-06170568343,omid:br/06450132694,omid:br/06170568343
oci:06470166895-06140561512,omid:br/06470166895,omid:br/06140561512
oci:06704375637-06230657502,omid:br/06704375637,omid:br/06230657502
oci:06410107334-06702415925,omid:br/06410107334,omid:br/06702415925
oci:06350139306-06902294461,omid:br/06350139306,omid:br/06902294461
oci:06480117323-06170568343,omid:br/06480117323,omid:br/06170568343
oci:06320142222-06503288031,omid:br/06320142222,omid:br/06503288031
oci:06280184718-06601787386,omid:br/06280184718,omid:br/06601787386
oci:06360171148-06210956380,omid:br/06360171148,omid:br/06210956380
oci:06104403828-06170183458,omid:br/06104403828,omid:br/06170183458
oci:061403901854-06140561512,omid:br/061403901854,omid:br/06140561512
oci:06380158278-06801172011,omid:br/06380158278,omid:br/06801172011
oci:06520169997-06170568343,omid:br/06520169997,omid:br/06170568343
oci:06430103417-06210956380,omid:br/06430103417,omid:br/06210956380
oci:06604339666-06140561512,omid:br/06604339666,omid:br/06140561512
oci:06420192673-06210956380,omid:br/06420192673,omid:br/06210956380
oci:061403901856-06170568343,omid:br/061403901856,omid:br/06170568343
oci:06440166093-06140561512,omid:br/06440166093,omid:br/06140561512
oci:06440166093-06170568343,omid:br/06440166093,omid:br/06170568343
oci:06280174785-06140561512,omid:br/06280174785,omid:br/06140561512
oci:06370110933-06230223708,omid:br/06370110933,omid:br/06230223708
oci:06360141314-06140561512,omid:br/06360141314,omid:br/06140561512
oci:06460172861-06140561512,omid:br/06460172861,omid:br/06140561512
oci:06350131307-06170183458,omid:br/06350131307,omid:br/06170183458
oci:06360159552-06303202666,omid:br/06360159552,omid:br/06303202666
oci:06380158399-06170183458,omid:br/06380158399,omid:br/06170183458
oci:06380158400-06210956380,omid:br/06380158400,omid:br/06210956380
oci:06380120859-06210956380,omid:br/06380120859,omid:br/06210956380
oci:06801238460-06240746889,omid:br/06801238460,omid:br/06240746889
oci:06390118249-06170568343,omid:br/06390118249,omid:br/06170568343
oci:06604422941-06601787386,omid:br/06604422941,omid:br/06601787386
oci:06370108712-06170183458,omid:br/06370108712,omid:br/06170183458
oci:062503983865-06170183458,omid:br/062503983865,omid:br/06170183458
oci:06704345228-06140561512,omid:br/06704345228,omid:br/06140561512
oci:06404465204-06170183458,omid:br/06404465204,omid:br/06170183458
oci:06604437497-06210956380,omid:br/06604437497,omid:br/06210956380
oci:06360102608-06170568343,omid:br/06360102608,omid:br/06170568343
oci:06530133254-06210956380,omid:br/06530133254,omid:br/06210956380
oci:06204427626-06170183458,omid:br/06204427626,omid:br/06170183458
oci:06530192125-06601787386,omid:br/06530192125,omid:br/06601787386
oci:06270156516-06140561512,omid:br/06270156516,omid:br/06140561512
oci:06404363419-06260553547,omid:br/06404363419,omid:br/06260553547
oci:06804442665-06901846360,omid:br/06804442665,omid:br/06901846360
oci:06510175405-06210956380,omid:br/06510175405,omid:br/06210956380
oci:061403828412-06901486442,omid:br/061403828412,omid:br/06901486442
oci:06370197261-06101528651,omid:br/06370197261,omid:br/06101528651
oci:06370197263-06140561512,omid:br/06370197263,omid:br/06140561512
oci:06280166072-06140561512,omid:br/06280166072,omid:br/06140561512
oci:06360141275-06140561512,omid:br/06360141275,omid:br/06140561512
oci:06270132958-06303202666,omid:br/06270132958,omid:br/06303202666
oci:062403912869-06140561512,omid:br/062403912869,omid:br/06140561512
oci:06530169419-06440169808,omid:br/06530169419,omid:br/06440169808
oci:06530169419-06803190150,omid:br/06530169419,omid:br/06803190150
oci:06804354566-06140561512,omid:br/06804354566,omid:br/06140561512
oci:06104385684-06210956380,omid:br/06104385684,omid:br/06210956380
oci:06204400350-06210956380,omid:br/06204400350,omid:br/06210956380
oci:06430188017-06503288031,omid:br/06430188017,omid:br/06503288031
oci:06310148000-06260553547,omid:br/06310148000,omid:br/06260553547
oci:06280107837-06303202666,omid:br/06280107837,omid:br/06303202666
oci:06404465274-06170183458,omid:br/06404465274,omid:br/06170183458
oci:06520174607-06601787386,omid:br/06520174607,omid:br/06601787386
oci:06370197450-06701243866,omid:br/06370197450,omid:br/06701243866
oci:06370197461-06170568343,omid:br/06370197461,omid:br/06170568343
oci:06370197485-06170568343,omid:br/06370197485,omid:br/06170568343
oci:06504407966-062202839519,omid:br/06504407966,omid:br/062202839519
oci:06370197601-06230968757,omid:br/06370197601,omid:br/06230968757
oci:061203918555-06240170058,omid:br/061203918555,omid:br/06240170058
oci:06370197635-06140561512,omid:br/06370197635,omid:br/06140561512
oci:06370197637-06803908527,omid:br/06370197637,omid:br/06803908527
oci:06420175680-06170568343,omid:br/06420175680,omid:br/06170568343
oci:06310170768-06902294461,omid:br/06310170768,omid:br/06902294461
oci:06460109246-06230223708,omid:br/06460109246,omid:br/06230223708
oci:06704385556-06303202666,omid:br/06704385556,omid:br/06303202666
oci:06470117626-06240170058,omid:br/06470117626,omid:br/06240170058
oci:062203980048-06140561512,omid:br/062203980048,omid:br/06140561512
oci:06270193161-06170568343,omid:br/06270193161,omid:br/06170568343
oci:06360136037-061103990091,omid:br/06360136037,omid:br/061103990091
oci:06450150173-06303202666,omid:br/06450150173,omid:br/06303202666
oci:06504358927-06240269543,omid:br/06504358927,omid:br/06240269543
oci:06490116358-06140613444,omid:br/06490116358,omid:br/06140613444
oci:06104395006-06303202666,omid:br/06104395006,omid:br/06303202666
oci:06320160767-06803908527,omid:br/06320160767,omid:br/06803908527
oci:06504355871-06250707898,omid:br/06504355871,omid:br/06250707898
oci:06903983422-06140561512,omid:br/06903983422,omid:br/06140561512
oci:06440117217-06140561512,omid:br/06440117217,omid:br/06140561512
oci:06290140934-06240648366,omid:br/06290140934,omid:br/06240648366
oci:06510137802-06140561512,omid:br/06510137802,omid:br/06140561512
oci:06510137802-06170568343,omid:br/06510137802,omid:br/06170568343
oci:06290103279-06210956380,omid:br/06290103279,omid:br/06210956380
oci:06290109968-06903082872,omid:br/06290109968,omid:br/06903082872
oci:06504359108-06170568343,omid:br/06504359108,omid:br/06170568343
oci:06304336298-062401473077,omid:br/06304336298,omid:br/062401473077
oci:06390153196-06101528651,omid:br/06390153196,omid:br/06101528651
oci:06330156382-062202441807,omid:br/06330156382,omid:br/062202441807
oci:062103912565-06210956380,omid:br/062103912565,omid:br/06210956380
oci:06430188380-06170568343,omid:br/06430188380,omid:br/06170568343
oci:062103884761-062303957169,omid:br/062103884761,omid:br/062303957169
oci:06504381626-06210956380,omid:br/06504381626,omid:br/06210956380
oci:061803894655-06260366379,omid:br/061803894655,omid:br/06260366379
oci:06510152270-06210956380,omid:br/06510152270,omid:br/06210956380
oci:06704349880-06503494251,omid:br/06704349880,omid:br/06503494251
oci:06410138388-06240170058,omid:br/06410138388,omid:br/06240170058
oci:062204015910-061703078703,omid:br/062204015910,omid:br/061703078703
oci:06270113788-06170568343,omid:br/06270113788,omid:br/06170568343
oci:06430129294-06140831470,omid:br/06430129294,omid:br/06140831470
oci:06520174823-06240170058,omid:br/06520174823,omid:br/06240170058
oci:061703917640-06210956380,omid:br/061703917640,omid:br/06210956380
oci:06440181131-06302343255,omid:br/06440181131,omid:br/06302343255
oci:062404001646-06202770497,omid:br/062404001646,omid:br/06202770497
oci:06404396062-06230968757,omid:br/06404396062,omid:br/06230968757
oci:06330188998-06303202666,omid:br/06330188998,omid:br/06303202666
oci:06380124321-06210956380,omid:br/06380124321,omid:br/06210956380
oci:06290197682-06210956380,omid:br/06290197682,omid:br/06210956380
oci:06704389580-06210956380,omid:br/06704389580,omid:br/06210956380
oci:06204354100-06503288031,omid:br/06204354100,omid:br/06503288031
oci:06204427560-06210956380,omid:br/06204427560,omid:br/06210956380
oci:06704349885-06503494251,omid:br/06704349885,omid:br/06503494251
oci:06204337045-06360100132,omid:br/06204337045,omid:br/06360100132
oci:061703903657-06210956380,omid:br/061703903657,omid:br/06210956380
oci:06320168728-06240123695,omid:br/06320168728,omid:br/06240123695
oci:062203980188-06140561512,omid:br/062203980188,omid:br/06140561512
oci:06290188412-06230968757,omid:br/06290188412,omid:br/06230968757
oci:06450101309-06210956380,omid:br/06450101309,omid:br/06210956380
oci:062404001169-06140561512,omid:br/062404001169,omid:br/06140561512
oci:06270204314-06210956380,omid:br/06270204314,omid:br/06210956380
oci:062103953500-06210956380,omid:br/062103953500,omid:br/06210956380
oci:06290163171-06601787386,omid:br/06290163171,omid:br/06601787386
oci:062303971734-06303202666,omid:br/062303971734,omid:br/06303202666
oci:06904014059-061403852426,omid:br/06904014059,omid:br/061403852426
oci:06530131196-06170568343,omid:br/06530131196,omid:br/06170568343
oci:06530131394-062302248524,omid:br/06530131394,omid:br/062302248524
oci:06530131456-06240170058,omid:br/06530131456,omid:br/06240170058
oci:06270201447-062201391365,omid:br/06270201447,omid:br/062201391365
oci:06530131505-061601410576,omid:br/06530131505,omid:br/061601410576
oci:06204372539-06702415925,omid:br/06204372539,omid:br/06702415925
oci:06304375805-06140613444,omid:br/06304375805,omid:br/06140613444
oci:06604339548-06140561512,omid:br/06604339548,omid:br/06140561512
oci:06604339548-06170568343,omid:br/06604339548,omid:br/06170568343
oci:06360106449-06230223708,omid:br/06360106449,omid:br/06230223708
oci:06290163697-06902294461,omid:br/06290163697,omid:br/06902294461
oci:06280148885-06140561512,omid:br/06280148885,omid:br/06140561512
oci:06903970398-061702401159,omid:br/06903970398,omid:br/061702401159
oci:06510178683-06140561512,omid:br/06510178683,omid:br/06140561512
oci:06290168519-06230223708,omid:br/06290168519,omid:br/06230223708
